Golden Door|,|[-3.4729659259319305, -1.6924936473369598, -1.7931565940380096, -0.41202935576438904, -2.1713195145130157, 0.9285550713539124, -0.4119698107242584, -2.707165867090225, -4.1429042518138885, -0.5852309167385101, -3.460322692990303, -0.22072213888168335, -0.5495436489582062, -2.008885458111763, -2.6200899332761765, -3.134226769208908, -0.8314876854419708, -2.4061330258846283, -1.7841682732105255, 1.1031344532966614, -2.5102464258670807, -0.8923672586679459, 2.913759335875511, -1.077639639377594, -1.355829119682312, -3.6168459057807922, -3.2371216863393784, -2.4611533880233765, -0.05295325815677643, -0.8762173652648926, -1.646995633840561, -1.6787594556808472, 1.781947761774063, -2.0973808467388153, -2.3443873524665833, -1.3166234493255615, 0.3319931775331497, -0.6470045447349548, -0.7571573406457901, -1.8458812832832336, -1.0084092319011688, -1.2900294959545135, -1.0092754662036896, 0.1164102852344513, -2.8820662945508957, 0.7892509996891022, 0.09942635893821716, -1.735097199678421, -0.943941593170166, -1.373574048280716, -0.08586168474218804]
GoldenEye|,|[-3.9259450882673264, -3.833318740129471, -1.798722892999649, -1.0162494480609894, 1.9199604839086533, -0.5058923661708832, 0.9375147372484207, 0.3669428676366806, -5.843035936355591, 0.21319124102592468, 0.12379923462867737, -0.8160867244005203, -2.2157194316387177, -1.3404435813426971, -1.2016722559928894, -1.1928951442241669, -4.03298681974411, -1.8036163002252579, 1.276526540517807, -0.6403467208147049, -1.5608882308006287, -0.5881408751010895, -1.3546195924282074, 1.8085565268993378, 0.09438520669937134, 1.6527378559112549, -1.5226333439350128, -1.1339269876480103, -1.8777510672807693, -1.5391605496406555, -2.4763433933258057, -1.6767837405204773, -3.5076138079166412, -5.536120355129242, -3.8923830687999725, -2.655731290578842, -1.7131383121013641, -2.3862031251192093, 0.8694795519113541, -0.5370015650987625, -1.264200508594513, -4.769386529922485, 2.960936725139618, -2.1764554381370544, 0.08721905946731567, -0.1518208235502243, -4.86015947163105, -2.3028099983930588, -0.9961207658052444, -0.07261963258324217]
Hector|,|[3.0021179616451263, 0.7286770939826965, 0.018878474831581116, -0.6270879060029984, -1.4292849749326706, -1.9529383778572083, 0.8201111853122711, -3.025488495826721, 1.3890952169895172, -3.2936004400253296, 2.162028580904007, 0.5018360614776611, 0.29599595069885254, 0.018069982528686523, 0.6271200031042099, 3.726629912853241, 1.0607702434062958, -0.18809446692466736, 2.1815163493156433, -0.22887051105499268, -1.3367994129657745, 4.172634690999985, 1.6503466963768005, 0.8732984960079193, -2.4955384135246277, 2.078721195459366, 1.281937301158905, 3.1482695639133453, -2.345809906721115, 0.4153565913438797, -2.117873638868332, 1.0727698504924774, 0.41595104336738586, 0.7085185050964355, 2.5788459479808807, -1.2359759509563446, 3.318615287542343, -3.9863227009773254, -0.4480014443397522, -0.8493049144744873, -0.6111250668764114, -1.3736111670732498, 0.7551339566707611, -2.9240455329418182, 3.646803319454193, -0.3978296220302582, -2.2620467245578766, -2.575387716293335, -2.9832032322883606, 0.004491846763492982]
Hitchcock|,|[-1.7684421241283417, -2.5304729342460632, 0.8880423009395599, 1.5239709317684174, 2.0714486837387085, -0.42182764410972595, 0.7521153390407562, -1.3021548092365265, -2.9176999032497406, -0.8880951106548309, -3.3407163321971893, -1.1289812624454498, 0.9210668802261353, -0.5622678846120834, -2.690180540084839, 1.8373090028762817, -1.147014319896698, 1.4762873947620392, 1.6573377847671509, -1.3495766371488571, -1.1065450310707092, 2.918577715754509, 3.109526216983795, 0.4652913063764572, 0.9043669104576111, -1.1706020832061768, 1.433752179145813, -0.906437486410141, -3.0621050596237183, -0.3956421911716461, 0.885918378829956, -2.105393201112747, 1.463471069931984, -3.5217715203762054, -0.8246531039476395, -2.881596177816391, 0.8892992287874222, 4.312556833028793, -0.39194488525390625, 1.270724669098854, 0.5719703435897827, 0.10774394869804382, -2.251236841082573, -0.5607069134712219, -0.128059521317482, 2.1277177929878235, 0.8866499960422516, -0.08423507213592529, 3.9835035353899, -0.0030189565823554028]
JFK|,|[-4.544353112578392, -12.59959164261818, -8.333580076694489, -1.8294244706630707, -6.335832625627518, -5.0662916004657745, -4.760235697031021, -4.135459765791893, -9.386873126029968, -8.418370828032494, -5.746839195489883, -4.292107731103897, -8.827235117554665, -8.261745691299438, -4.859434559941292, -6.062716498970985, -2.690803050994873, -5.710496976971626, -10.637166246771812, -6.917274326086044, -13.423685252666473, -2.6381408870220184, -6.537456259131432, -7.884134590625763, -4.362440422177315, -3.433434098958969, -5.455380976200104, -5.744493246078491, -9.636317893862724, -5.517713114619255, -5.907924011349678, -6.553657308220863, -10.07675638794899, -10.895371317863464, -4.276120439171791, -8.745540574193, -7.004181191325188, -7.11041659116745, -11.273916602134705, -9.344784647226334, -11.049843743443489, -9.66654147207737, -2.206514596939087, -12.094948589801788, -9.480064302682877, -6.55245116353035, -12.48130652308464, -9.671011596918106, -9.735948905348778, -6.953125149011612, -0.14251735136436355]
Jackie|,|[-4.630657285451889, 1.7191149294376373, 2.042752206325531, -0.3624723553657532, 4.69050407409668, 0.8708052039146423, 3.5203669667243958, -2.0312296748161316, 1.0582220554351807, 0.6548698544502258, 0.7379089444875717, -0.7707692384719849, 2.398714557290077, -3.1811442971229553, 0.07979035377502441, -1.9193222522735596, -0.15718379616737366, 0.1036217212677002, -2.350558951497078, 0.5124543607234955, -1.4771423637866974, -1.58066987991333, -3.1514013707637787, 0.24134409427642822, 3.4556717574596405, -0.16072791814804077, 0.2842709720134735, 0.40069323778152466, 2.801163613796234, -1.1506572514772415, -1.4036992192268372, -2.039682060480118, 0.1609029471874237, 2.3456273525953293, -4.593840911984444, -4.869217216968536, 0.38163796067237854, 0.07628923654556274, -3.887481153011322, -2.1686466932296753, -0.9190634191036224, -0.42214488983154297, -0.7691637575626373, -3.6882379949092865, 2.7656258791685104, 1.7586894035339355, -0.061873674392700195, 3.185358226299286, 2.451067730784416, -0.009678631000977786]
Margaret|,|[1.4730187058448792, -1.941371887922287, -0.5226315408945084, -4.186407044529915, -10.190331101417542, -2.8282790184020996, -2.3007346391677856, 8.246308609843254, 1.6475415974855423, -4.428340971469879, -9.745050311088562, 4.697357892990112, 8.81782865524292, -2.8871534764766693, -2.8041528314352036, -7.57104828953743, 5.618399500846863, 10.90477705001831, 7.188354790210724, 3.0442143380641937, -4.031777024269104, 8.156129211187363, 1.5444630980491638, -4.238938495516777, -6.6945294588804245, -7.776964157819748, -3.030846133828163, -1.9523743689060211, -1.242493897676468, -4.512417033314705, -0.18755868077278137, -8.030437171459198, -4.303414821624756, -7.714360594749451, -3.4301645308732986, -2.4702067971229553, -1.6671933829784393, -3.543219953775406, 0.9409624338150024, -2.5324219912290573, -7.947285741567612, -1.1504002511501312, -5.0124451816082, -5.385869771242142, -1.5266754627227783, 8.076863318681717, 6.921596258878708, -6.315887838602066, -8.588103920221329, -0.031633251809183784]
Mr Nobody|,|[0.10656210780143738, -2.386160761117935, -2.8088055849075317, -3.4919928312301636, -3.0974404215812683, 2.067496284842491, -1.7094911634922028, -2.5868166387081146, -2.7296642661094666, -2.255269706249237, -0.5178778916597366, -2.0577266067266464, 0.03854084014892578, -1.9897669851779938, 0.6778634488582611, -2.1212745755910873, 1.1362139582633972, 0.9482890069484711, 0.021493107080459595, -2.827269524335861, -3.6783646643161774, -1.6486554443836212, 3.542886197566986, 0.8384792506694794, -1.2161723971366882, 2.20002344250679, 0.6815437227487564, 0.5117268562316895, -0.18712222576141357, -1.8962723910808563, -3.396599978208542, 0.018949240446090698, 2.5191706717014313, -0.9971762895584106, -5.2381516098976135, -1.3649015724658966, -0.9745760858058929, -0.2946173995733261, -4.882021963596344, 0.16327428817749023, -0.4194313883781433, 0.5153550952672958, 1.1359121203422546, -3.9389116764068604, 1.552773356437683, -3.211277097463608, -7.140338838100433, -4.651628375053406, -2.150078684091568, -2.0117038190364838, -0.055536302959313194]
Paranoid Park|,|[0.24689185619354248, 3.551462709903717, 2.247319281101227, 2.148610085248947, 0.8936940729618073, -0.6029942631721497, 0.01585865020751953, -0.26282307505607605, 3.9860962331295013, -1.2889214158058167, -0.6989240348339081, -0.04566657543182373, -1.9512781500816345, -3.7819873094558716, 0.8592166900634766, -1.752936601638794, -1.6833053529262543, -2.284357011318207, 1.8245645463466644, 2.3675079941749573, -1.681458592414856, -3.588127911090851, -0.3149580955505371, 1.8473357260227203, 2.704535573720932, 2.4326544106006622, -0.7316775023937225, 2.3920110166072845, -0.6098206639289856, -1.0813179314136505, -1.249015063047409, -1.0507212579250336, -3.063567280769348, -1.5191253125667572, 1.0093577057123184, -2.5703420639038086, 0.5479469299316406, -1.2206821143627167, 1.7141407132148743, -1.3546648621559143, -0.2948366105556488, 2.773393765091896, 1.1700246334075928, -1.6523253619670868, -0.03762891888618469, 1.0977565050125122, -3.6076079607009888, -2.425600826740265, -1.921304076910019, -0.010008948290165518]
Paranormal Activity|,|[0.9909308850765228, 2.955508813261986, 3.0225627422332764, -0.447417289018631, 2.8616175949573517, 2.433335542678833, 0.6224154531955719, 1.021811991930008, 4.422265470027924, -0.22607260942459106, -0.9979982376098633, -3.0347408801317215, -0.5083015263080597, 2.025582879781723, -1.9249188005924225, -3.495493069291115, -1.5339876860380173, -1.5321404039859772, 0.29222095012664795, -3.319506883621216, -1.0854859054088593, -2.2221195697784424, -7.473028004169464, 2.2756704539060593, -0.2569977343082428, -3.4575333893299103, -4.724856823682785, -5.386617302894592, -5.198111444711685, -3.3414655327796936, -6.129590153694153, -4.017391785979271, -0.7345796823501587, 1.3373601138591766, 3.8553065955638885, -2.2260730266571045, -3.7536100447177887, -2.2165772765874863, -0.14457133412361145, -3.929379239678383, -4.054588347673416, -4.9610737562179565, -3.9862319231033325, -4.189700543880463, -5.47691136598587, 0.7977169454097748, -5.2997932732105255, -3.099579691886902, -3.6210927069187164, -3.9848338961601257, -0.06332169566303492]
