Mr Nobody|,|[0.29639101028442383, -3.083384245634079, -3.8813999593257904, -2.164498060941696, -0.6480619609355927, 1.1456007361412048, 1.0533407032489777, 1.828740656375885, -2.9541300237178802, 1.2167713344097137, 0.19700288772583008, -3.6109536439180374, 2.2068467140197754, -1.4682337641716003, 2.349815309047699, -0.36660388112068176, -1.43252432346344, 0.2236461639404297, -0.03491440415382385, -5.248808890581131, -1.538442075252533, 0.44947633147239685, 3.487727850675583, 0.260545939207077, -1.286428838968277, 0.49479010701179504, -1.3026839941740036, 1.0578342080116272, -1.6893689632415771, -0.7546201050281525, -2.146715670824051, -0.6258396804332733, 2.4429708123207092, -0.6067424714565277, -4.608584821224213, -0.7132473587989807, -0.36093395948410034, -2.2463507652282715, -5.984737545251846, 0.764585554599762, 0.8887079656124115, -0.4568019211292267, 4.3287858963012695, -2.4539906680583954, 0.6548957228660583, 0.7505056411027908, -3.4843921065330505, -1.2038328349590302, -2.868602603673935, -3.322523355484009, -0.03307565458511051]
Paranoid Park|,|[-1.6673100292682648, 4.351707696914673, 1.3490600883960724, 0.8026484251022339, 2.926246076822281, 1.6050120294094086, 1.9765615463256836, -2.1452087461948395, 1.7840737849473953, -0.5484381914138794, 0.12030759453773499, 1.711821734905243, -0.47031524777412415, -1.0996569991111755, 0.18270787596702576, -0.9809053838253021, 1.815578281879425, -2.3001303374767303, 2.3251446187496185, 0.691633552312851, -1.8555701076984406, -4.140188455581665, -0.4556443691253662, 1.4542529881000519, 2.761674165725708, 1.4162244498729706, -0.5982952117919922, -0.4775342047214508, -1.7261057645082474, -1.5795312821865082, -1.8943616598844528, -0.18228194117546082, -3.16150563955307, -1.5055024921894073, 0.12632781267166138, -3.3888576328754425, 1.5253945887088776, -0.03645250201225281, 3.0296575278043747, -1.635301649570465, 0.5692013502120972, 0.4211772680282593, 2.6543278992176056, -1.108828604221344, 1.1240317970514297, -1.273156225681305, -5.367787718772888, -1.3100475370883942, -1.1396445035934448, -0.006270658755751746]
Paranormal Activity|,|[-0.00869596004486084, 0.8388697654008865, 2.073379307985306, 0.48073577880859375, 0.12841686606407166, 5.5030931532382965, 1.5949364453554153, 0.01004849374294281, 3.2074978351593018, 0.784398227930069, -4.685004532337189, -2.4462271630764008, -4.356946140527725, 0.5942135155200958, -1.7847697734832764, -5.103718802332878, -2.907795161008835, -2.426306664943695, -0.7631105780601501, -2.546693980693817, -2.299081936478615, -1.328362226486206, -5.331364452838898, -0.8791916966438293, 0.26029303669929504, -0.8919748961925507, -4.019417077302933, -4.951385110616684, -5.930265694856644, -2.2346285730600357, -4.657499730587006, -5.988251149654388, -4.4896493554115295, 2.04363451898098, -0.4529595673084259, -3.827335238456726, -2.657849431037903, -4.469502508640289, -1.8837127685546875, -1.3529906272888184, -5.229384243488312, -6.822422683238983, -3.3508880138397217, -5.13783597946167, -4.559269487857819, -1.0371341109275818, -3.132555902004242, -2.6370517313480377, -3.227425217628479, -4.309870943427086, -0.08124924707794334]
Smiley Face|,|[1.9784757196903229, -0.4497874081134796, 0.8887199759483337, -2.1592375338077545, -0.5967886298894882, 1.7217309474945068, -1.9991214871406555, -0.48216915130615234, -3.5272062718868256, -2.214952766895294, -2.559056341648102, 0.5639137327671051, -4.307169288396835, 1.4412944912910461, -3.4715396761894226, 0.11045035719871521, 3.5082190930843353, -0.6674138456583023, -3.6286563873291016, -1.8514061272144318, -0.944951206445694, 0.7645980715751648, 0.3696668744087219, -0.7438604533672333, -2.0479836165905, 0.8054976016283035, -3.1912602484226227, -0.8803239911794662, -3.843889445066452, -0.009108185768127441, -0.40486666560173035, 1.0382980406284332, 1.4307882487773895, -1.8148716688156128, 0.8144261538982391, -0.9664729535579681, -2.2871911972761154, -0.7252906262874603, -3.1526191979646683, 0.037230223417282104, 1.4827715754508972, -1.0507334470748901, -1.380664125084877, -0.9547318816184998, -4.82340182363987, -1.1891943514347076, -4.263896435499191, -3.3667430579662323, -0.05925088075801568]
Stone|,|[-0.02830338478088379, 0.9265769124031067, -1.0767168700695038, 0.14780762791633606, -0.3766098618507385, -2.947087585926056, 1.1348126530647278, -3.1915711164474487, 0.8809595704078674, -2.0735268890857697, -2.770475536584854, -4.469222962856293, -0.8005458563566208, -1.8752377182245255, -1.5922043919563293, -3.0007914900779724, 0.5419084578752518, -0.3097863644361496, 0.5685206949710846, -1.1833711564540863, 0.7691100984811783, 0.26353541016578674, -1.7410988211631775, 0.053259849548339844, -0.22265282273292542, 1.3162013292312622, -0.8778764605522156, 0.7350339591503143, -4.939780622720718, -4.4771535992622375, -0.9220781624317169, -1.1939777433872223, -0.4798524081707001, -1.1044468879699707, 0.04035300016403198, -4.496739953756332, -4.081467300653458, -4.788197010755539, 1.027521476149559, -2.116529420018196, -2.908596307039261, 1.4439837485551834, -1.0652099549770355, -0.5665429830551147, 1.232830673456192, -5.110509753227234, -0.8369666635990143, -1.1019285172224045, -2.0443926751613617, 0.5431950092315674, -0.049206188670708216]
Supernova|,|[-0.23007118701934814, 0.688681423664093, 1.7221547663211823, -1.6729071587324142, -1.9668926000595093, 1.7518552839756012, -1.5187799781560898, 0.11771932244300842, -4.927939355373383, 2.437254458665848, -2.8239928632974625, -2.896105855703354, -2.3656914979219437, -0.9973907172679901, 3.4792466163635254, -2.3481558859348297, 1.1183849722146988, 2.0397891104221344, -4.176465630531311, -2.311061292886734, -1.4159150421619415, -0.08161544799804688, 0.48920977115631104, -2.016569823026657, 0.851918026804924, -2.1599725484848022, -0.07490798830986023, -0.4860836863517761, -2.0743091106414795, -2.2460029125213623, -4.336199313402176, 0.34313979744911194, 0.7034452557563782, -1.564659833908081, -1.1573001742362976, 0.9640488028526306, 2.016404926776886, 0.25673264265060425, -0.1496269255876541, 1.2599097788333893, -1.222896695137024, -1.7904935777187347, -1.4560170769691467, -0.9763613045215607, -0.7513213753700256, 1.8078525066375732, -3.244359716773033, 0.11330258846282959, -1.7982962131500244, 0.08328321576118469, -1.078095942735672, -0.035261119711317505]
The Bubble|,|[-3.568534195423126, -2.125499129295349, -4.006161093711853, -1.5798951387405396, -0.8518591970205307, -3.320777714252472, -2.2632632553577423, -1.1940119564533234, -0.8025223612785339, -2.388761132955551, -3.0704804062843323, -3.487079471349716, -3.5141160637140274, -1.6748342216014862, 1.4676950871944427, 0.05634014308452606, -0.9076051115989685, -2.4205583035945892, 4.312465459108353, -4.177552759647369, -3.275316685438156, -3.233296647667885, 0.8425933420658112, 0.24476668238639832, 3.488033175468445, -3.6176127791404724, -0.49441343545913696, 0.30226239562034607, 3.3593119084835052, -2.577971041202545, -0.4258963167667389, -2.2483034431934357, -5.367845892906189, -4.454333454370499, 0.8168461620807648, -1.2103007286787033, -2.9516479521989822, -0.7768963575363159, 0.8989067226648331, -3.0653853118419647, -0.1811453104019165, -2.8757582008838654, -2.4337835013866425, 1.6485018730163574, -4.876029282808304, -2.5907530188560486, -0.7349573075771332, -0.09024430811405182, -3.3379643261432648, 2.1102003157138824, -0.05125295945516168]
Trainspotting|,|[-0.6306464970111847, -1.684068351984024, -2.556717127561569, 2.7643837332725525, 1.258417397737503, -3.1406024247407913, 0.19812777638435364, -0.5748118460178375, 1.1980173885822296, 3.7986598163843155, 0.5188141018152237, -4.169923037290573, 2.633415624499321, -1.1680996119976044, -1.3613414466381073, -1.2071385383605957, -1.4829124212265015, 2.051827847957611, -4.433532416820526, -4.912769258022308, -3.8518058359622955, -2.379613935947418, -2.5990921556949615, -4.296688348054886, -2.1057818681001663, 1.0497338473796844, -0.8133739531040192, -2.649458646774292, -3.5775332748889923, -3.1437266767024994, -3.7545896470546722, -0.3172856867313385, -0.19830222427845, 4.552026152610779, 0.34025490283966064, -5.162369042634964, -2.4084341526031494, -1.0845648646354675, -2.3002101480960846, -3.44184473156929, 2.1036341935396194, -2.704716920852661, -4.383718505501747, -1.9814837872982025, -4.034138768911362, -0.08997014164924622, -0.8729133009910583, -3.8991664350032806, -7.309497699141502, -3.236477792263031, -0.07341422629299887]
Yamakasi|,|[-2.440630465745926, 0.24286440014839172, -4.258093923330307, -3.257620394229889, -1.636162906885147, -0.3770006597042084, -1.178735464811325, -1.8346758335828781, -2.290337234735489, 2.084515303373337, -0.22204333543777466, -1.5302527844905853, -0.4138215482234955, 0.7117359340190887, -2.7665044963359833, -0.6824357509613037, -0.5301602333784103, -4.233605086803436, -2.2976057827472687, -0.6685743927955627, 0.8164696395397186, -0.4754173755645752, -1.3621962368488312, -2.043193221092224, 1.4330775439739227, -0.8980104625225067, -2.2395709455013275, -3.3171732425689697, -2.3086549043655396, -1.665308028459549, 0.4635973572731018, 0.9837300181388855, -2.4788944125175476, -2.304397612810135, -3.351454496383667, -3.4228521287441254, -1.7844134718179703, -4.154018431901932, -1.1002076417207718, 1.2561148703098297, -1.9086105674505234, -0.009430363774299622, -3.3339153677225113, -1.323897808790207, 0.142909437417984, -2.1030641347169876, -1.2579700946807861, -3.640828624367714, -0.6847472190856934, -1.302044928073883, -0.07848840432686616]
on Flux|,|[1.211942583322525, -1.1909284889698029, -1.0104089677333832, 1.953832358121872, -1.6221160292625427, -0.7645702362060547, 0.05345305800437927, 3.2673532366752625, 2.321051299571991, -0.7292881608009338, 0.21907559037208557, 2.267171949148178, 0.6770219653844833, 0.7534201145172119, 0.4048629701137543, -0.4925968050956726, -0.42298436164855957, -0.8787895888090134, -2.7036906480789185, 0.21667861938476562, -0.30715546011924744, -0.19378188252449036, -2.243620753288269, 0.7593796849250793, -1.6007744669914246, 1.1343669593334198, -0.3470723479986191, -0.08929982781410217, -2.874757081270218, -1.979710191488266, 0.8066281676292419, 0.3317505419254303, -2.586521953344345, -2.0937337577342987, 0.6024686992168427, -1.7475489228963852, -0.5775173306465149, 0.3076263815164566, -2.0992985665798187, 0.21213708817958832, 0.5644076019525528, -0.7922298908233643, -2.1821645498275757, -2.318046659231186, -0.6216552555561066, -1.969065636396408, -2.7947943806648254, -0.3783302903175354, -2.2175245732069016, -0.030082719235480587]
