Golden Door|,|[-4.608184367418289, -2.921595484018326, -3.584937632083893, -3.969204753637314, -4.103524297475815, -0.9885351955890656, -2.0853526294231415, -3.5799288004636765, -3.776423931121826, -5.532012552022934, -3.6511674523353577, -3.2896650582551956, -4.062538743019104, -3.2795995622873306, -4.957269877195358, -5.34590008854866, -3.591032773256302, -3.4892773032188416, -3.454220801591873, -2.8982994854450226, -4.935018539428711, -2.5915325582027435, -0.22635918855667114, -4.278298512101173, -2.6563524305820465, -5.278399467468262, -3.8886518478393555, -2.800781786441803, -3.5484962463378906, -4.807588666677475, -2.207536458969116, -2.497777968645096, -2.992565006017685, -3.2639662325382233, -5.476530998945236, -3.309628739953041, -2.854878678917885, -2.9470632076263428, -4.357460901141167, -2.1407929360866547, -2.761304408311844, -3.4444287419319153, -5.308530777692795, -2.3311557471752167, -4.631419479846954, -2.5535486936569214, -3.99524188041687, -2.3851226568222046, -2.686901956796646, -4.63377845287323, -0.23112256797411956]
GoldenEye|,|[-5.165215328335762, -6.603573977947235, -4.825954049825668, -3.8048122823238373, -1.1592123210430145, -3.3247062116861343, -0.04604555666446686, -2.3706904649734497, -7.133512020111084, -2.946350634098053, -4.255811184644699, -5.655213803052902, -5.8402299284935, -4.766464024782181, -4.197387337684631, -5.834771230816841, -6.682172745466232, -4.51900976896286, -1.4955788552761078, -2.707015633583069, -4.578289717435837, -3.6566871404647827, -5.352328896522522, -3.791100114583969, -4.097117573022842, -2.7476791441440582, -5.515877783298492, -4.336088448762894, -3.6028872579336166, -3.8836448192596436, -5.41933673620224, -4.375915437936783, -4.4509433805942535, -5.534404754638672, -6.430933237075806, -5.871846675872803, -4.000060319900513, -5.088206052780151, -2.5568087995052338, -4.941731244325638, -4.904286503791809, -6.087862104177475, -4.679356575012207, -6.815276741981506, -1.3139056414365768, -6.203870236873627, -6.05960413813591, -4.752254068851471, -3.612606108188629, -0.23166273858924727]
Hector|,|[-1.3479899913072586, -3.744408205151558, -5.349835783243179, -4.034739375114441, -4.143177777528763, -5.178331226110458, -2.6350547671318054, -3.9074455946683884, -4.511041671037674, -5.480612128973007, -3.1397396624088287, -0.09220448136329651, -3.353660970926285, -3.8051687628030777, -4.227460861206055, 0.3911372125148773, -2.691376209259033, -4.477787286043167, -1.9681502878665924, -4.948037266731262, -4.017061620950699, 0.47950541973114014, -0.08371707797050476, -2.380359396338463, -3.431118667125702, -1.882374107837677, -1.939103752374649, 0.33899110555648804, -4.106052339076996, -2.714405968785286, -5.929829865694046, -0.4137535095214844, -2.040074735879898, -3.114210844039917, -1.970863789319992, -6.510852575302124, -0.8645652234554291, -4.290699124336243, -3.9573504626750946, -4.46074578166008, -3.2768882513046265, -5.394876807928085, -4.798252314329147, -5.823371171951294, 1.2916544377803802, 0.24081522226333618, -5.679548114538193, -5.355286359786987, -3.10128715634346, -0.1744113015074308]
Hitchcock|,|[-4.977740496397018, -4.318777799606323, -4.33446678519249, -1.6092934906482697, -2.1156137883663177, -5.729288280010223, -5.471743881702423, -3.369268238544464, -3.3677948713302612, -3.880048781633377, -5.313029333949089, -5.517245769500732, -4.686979204416275, -5.831608951091766, -5.231520175933838, 0.5127412974834442, -6.218096241354942, 0.7973556220531464, -3.0240786373615265, -2.3293315768241882, -5.406784117221832, -0.9322730898857117, -4.292365193367004, -4.384984076023102, -1.3307207524776459, -0.39415687322616577, -2.8237370252609253, -3.8602843582630157, -7.339479491114616, -5.417148143053055, -2.4938764572143555, -3.936955899000168, -3.2968880236148834, -5.3166587352752686, -6.145824208855629, -5.3554657548666, -3.2050024271011353, -1.9236645102500916, -1.8015798926353455, -2.271000325679779, -3.7845722436904907, -5.652290254831314, -4.514966011047363, -5.4357383251190186, -4.950064837932587, -3.366169735789299, -2.620261490345001, -4.285301566123962, 0.535003736615181, -0.18441645336066578]
JFK|,|[-12.366272315382957, -15.364442318677902, -13.774198710918427, -11.75217381119728, -11.216973781585693, -12.494032949209213, -15.649562001228333, -14.827117830514908, -14.778067409992218, -13.6651341766119, -12.145832359790802, -13.629553943872452, -12.585095256567001, -17.19984221458435, -14.13719841837883, -12.976493239402771, -13.85951542854309, -12.911567151546478, -14.106063425540924, -14.217367738485336, -17.621854171156883, -11.807240664958954, -16.147212326526642, -15.512209713459015, -14.666713058948517, -11.92777705192566, -15.09249596297741, -9.501314163208008, -14.9285968542099, -13.883508294820786, -9.249930262565613, -12.847326144576073, -10.799638450145721, -17.385913610458374, -10.6295867562294, -16.103177696466446, -14.761856317520142, -12.484359920024872, -15.497259840369225, -17.601605027914047, -16.04145908355713, -9.467258721590042, -12.736119166016579, -18.053980454802513, -14.665675967931747, -11.878511428833008, -18.439932823181152, -17.84025277197361, -16.352319478988647, -14.875198751688004, -0.27418297791532203]
Jackie|,|[-4.659968137741089, -3.583512604236603, -3.6621397733688354, -2.37135848402977, 0.7555719912052155, -1.305413395166397, -2.069047302007675, -6.053951799869537, -5.796598866581917, -3.673367530107498, -3.0221861004829407, -3.835612565279007, -2.5439900308847427, -6.2981648445129395, -4.508368372917175, -4.857401326298714, -6.020902216434479, -3.2689405977725983, -3.3651338815689087, -3.2728963792324066, -4.877530068159103, -6.397975772619247, -5.565608888864517, -3.46683768928051, -1.406485840678215, -3.077386289834976, -2.426598995923996, -4.619141086935997, -4.7077547907829285, -4.819529086351395, -4.745120644569397, -3.848237097263336, -6.02305606007576, -3.0434251725673676, -4.631298646330833, -7.813811272382736, -3.862682431936264, -5.390806883573532, -4.094194740056992, -3.074813634157181, -1.429194837808609, -5.09150704741478, -5.160896331071854, -7.5248202085494995, -2.5927152037620544, -0.30788537859916687, -3.876141905784607, -2.9750173687934875, -4.502323776483536, -0.20830607419026725]
Margaret|,|[-8.342327281832695, -8.639121621847153, -10.633360683918, -14.176466882228851, -15.929505378007889, -10.546115517616272, -11.502551138401031, -4.472064644098282, -10.935909003019333, -13.964538484811783, -13.48873333632946, -5.805381089448929, -3.174677848815918, -6.864562392234802, -9.211517304182053, -11.516477525234222, -5.416941285133362, -2.400489568710327, -8.389191269874573, -7.739111036062241, -9.007544666528702, -5.198020651936531, -10.383165195584297, -13.772486805915833, -10.877633303403854, -11.002665370702744, -10.523639261722565, -15.028681680560112, -10.747568190097809, -9.166915714740753, -7.439805865287781, -13.48858231306076, -8.249413669109344, -11.77290715277195, -9.317596182227135, -12.345376193523407, -9.17960187792778, -10.501551389694214, -9.302976965904236, -11.848742738366127, -15.340523779392242, -7.741337954998016, -10.699531733989716, -11.375436931848526, -9.657477229833603, -6.475193202495575, -3.4787110090255737, -14.058279931545258, -11.400360584259033, -0.20240384682812948]
Mr Nobody|,|[-5.349901735782623, -5.9904506504535675, -6.649440437555313, -6.9023995995521545, -5.335806876420975, -1.7771116942167282, -5.038395166397095, -5.378705978393555, -5.154441297054291, -3.2607885599136353, -2.936550050973892, -6.451271280646324, -5.4899939596652985, -8.046652853488922, -4.440528184175491, -6.281414866447449, -6.7579571306705475, -4.513670831918716, -2.9500825107097626, -7.799624994397163, -5.897263675928116, -2.547960087656975, -2.226190358400345, -3.360665202140808, -3.7814396619796753, -4.7036822736263275, -6.39465568959713, -3.1858297884464264, -3.8981671929359436, -4.332387700676918, -7.465178400278091, -2.2697246223688126, -5.541246399283409, -3.9579101502895355, -7.645888090133667, -5.503379479050636, -7.1975032687187195, -6.216380998492241, -8.92998194694519, -3.1784282326698303, -2.789984107017517, -5.146842569112778, -2.9900915026664734, -7.33888778090477, -4.60353285074234, -3.4976219832897186, -7.226254820823669, -4.704784855246544, -4.904758304357529, -5.215144842863083, -0.22972500498682097]
Paranoid Park|,|[-3.62516950070858, -3.8554529547691345, -4.256565660238266, -3.1376845836639404, -3.5734631419181824, -1.6079182624816895, -5.29168176651001, -3.800369292497635, -3.401673972606659, -1.1724161803722382, -3.752887547016144, -4.515205472707748, -5.624924123287201, -5.028415501117706, -3.702628970146179, -3.5734569430351257, -4.472164958715439, -4.318280786275864, -2.4417968690395355, -2.629946768283844, -5.114239186048508, -6.775448828935623, -1.9526638984680176, -0.5755747854709625, -2.0693487226963043, -3.117614760994911, -4.305782616138458, -2.523440331220627, -3.3098752945661545, -5.054010838270187, -4.350677579641342, -2.0821831822395325, -4.758663058280945, -5.593577861785889, -3.393565148115158, -4.733648747205734, -2.871475473046303, -3.509217321872711, -2.4356012046337128, -4.965918242931366, -4.595883220434189, -2.397637575864792, -3.032049000263214, -5.523595571517944, -5.164109021425247, -4.186411440372467, -4.938834726810455, -6.675051778554916, -4.186845034360886, -0.22140759447297725]
Paranormal Activity|,|[-7.117395877838135, -3.8500567376613617, -1.3120742589235306, -3.937544286251068, -5.349923998117447, -3.034237265586853, -4.512264013290405, -5.6758407056331635, -1.8020246922969818, -6.668117374181747, -9.750624418258667, -7.43265101313591, -4.157182350754738, -6.813303977251053, -5.248224124312401, -7.525941848754883, -7.528240144252777, -6.43754768371582, -3.0541023313999176, -6.345243215560913, -6.078489542007446, -5.280012160539627, -7.896358907222748, -5.907095789909363, -5.618350505828857, -7.777808725833893, -8.28471314907074, -10.305704295635223, -5.34144914150238, -3.03924098610878, -7.675829753279686, -4.850040167570114, -5.770616382360458, -3.580272674560547, -2.8971726298332214, -7.562044695019722, -6.953210890293121, -5.904978662729263, -6.473832994699478, -6.902752161026001, -7.418001860380173, -8.121988326311111, -7.37167090177536, -6.879548072814941, -6.781175315380096, -6.388803720474243, -7.942378461360931, -3.0614123344421387, -5.37381038069725, -8.156448036432266, -0.22800895727307693]
