Golden Door|,|[-6.211557626724243, -2.974528729915619, -4.843807607889175, -4.312520682811737, -1.711960643529892, -3.078950524330139, -4.657910525798798, -4.221112221479416, -2.7989024817943573, -4.560518205165863, -4.4528926610946655, -1.0244083851575851, -3.4225021600723267, -4.192187249660492, -5.086372673511505, -2.9103362560272217, -4.014991909265518, -3.967614769935608, -2.953934073448181, -3.9405653178691864, -5.004813253879547, -2.8840687572956085, -2.003783643245697, -4.883264064788818, -3.2295083701610565, -4.72015905380249, -3.64508318901062, -2.892026573419571, -2.722097247838974, -4.252452850341797, -3.2335160970687866, -3.7031549215316772, -2.4909269511699677, -3.1657252311706543, -4.902409732341766, -4.229167774319649, -3.379816383123398, -2.7437932789325714, -3.7073046565055847, -3.2668810188770294, -2.7800002992153168, -3.897027298808098, -5.202762246131897, -3.637568473815918, -2.6454002261161804, -4.2221507132053375, -3.802180767059326, -3.2459335923194885, -1.9626010656356812, -3.9116728603839874, -0.24003279431571733]
GoldenEye|,|[-6.215544879436493, -7.377690702676773, -4.442079722881317, -3.717723071575165, -3.8309807181358337, -2.353915572166443, -0.3039795011281967, -5.851622402667999, -8.500458359718323, -0.2723061740398407, -3.242328464984894, -5.936612784862518, -4.424446016550064, -4.704054951667786, -3.689592733979225, -5.974733233451843, -6.109592914581299, -2.5903211534023285, -1.2266267538070679, -3.914722725749016, -4.39584019780159, -1.0355992019176483, -5.920816421508789, -2.1647044122219086, -3.7428257316350937, -4.130230039358139, -7.176743984222412, -5.814338803291321, -3.773578852415085, -5.003760546445847, -3.000780016183853, -4.916084975004196, -4.635953903198242, -6.363179504871368, -6.58649305999279, -5.195863515138626, -2.8472123444080353, -6.84923580288887, -3.4907715022563934, -5.635257437825203, -4.040010631084442, -5.3952531814575195, -2.8105420023202896, -5.6712261736392975, -4.110535502433777, -5.883988380432129, -5.72295144200325, -5.018345296382904, -4.297759413719177, -0.23412243901543106]
Hector|,|[-0.8101136088371277, -3.6576221585273743, -4.0627284944057465, -4.554105788469315, -7.028425455093384, -4.809990853071213, -3.0404016077518463, -3.5389787554740906, -4.681543827056885, -4.709379345178604, -2.5922695696353912, -0.7232699692249298, -2.4672297835350037, -0.8452037274837494, -4.598549664020538, -1.5629132986068726, -2.7945212721824646, -3.473516047000885, -1.0549576878547668, -4.893487513065338, -3.8218952119350433, -1.235646516084671, -2.1035351753234863, -2.1289034634828568, -4.649555116891861, -2.8277100920677185, 0.08317998051643372, -1.8418386280536652, -4.107905685901642, -4.211711719632149, -5.755454570055008, -2.556051939725876, -1.7163335531949997, -3.863877147436142, -2.256797134876251, -5.027235239744186, -0.14866581559181213, -3.318766474723816, -5.375112354755402, -3.473866045475006, -3.079585239291191, -4.047565475106239, -4.788680136203766, -4.703673273324966, -2.5742472410202026, 1.0037537217140198, -5.259251892566681, -6.4131812155246735, -4.618809670209885, -0.18222010289392773]
Hitchcock|,|[-4.794052720069885, -4.803708851337433, -3.4159577786922455, -3.17526975274086, -3.021289587020874, -4.750292122364044, -3.101089656352997, -1.3478535413742065, -4.0004966259002686, -4.883268088102341, -4.255094438791275, -5.693772554397583, -3.442752182483673, -4.261137217283249, -4.421996235847473, -1.2276098430156708, -6.1482581198215485, -0.128501296043396, -3.7220740616321564, -4.8845035135746, -3.9914735555648804, -0.3000336289405823, -4.581399843096733, -4.002457171678543, -0.0952778160572052, -0.8020059913396835, -4.639104127883911, -0.5335999429225922, -4.743633210659027, -2.7296817749738693, -4.061797380447388, -3.4380525052547455, -2.9562808722257614, -4.307717680931091, -6.223656564950943, -4.806643396615982, -3.5186577141284943, -4.689108908176422, -3.332053542137146, -1.1426777839660645, -3.4874092638492584, -5.552735984325409, -4.09169989824295, -4.188390865921974, -5.077413260936737, -3.9319039285182953, -5.769284099340439, -2.8634831607341766, -0.048457399010658264, -0.17769510583553874]
JFK|,|[-14.635847076773643, -15.40341928601265, -12.17806875705719, -12.881454467773438, -14.494344651699066, -12.627569794654846, -15.27414521574974, -12.468087911605835, -14.992957055568695, -13.013197511434555, -15.939227640628815, -12.250219613313675, -10.554869040846825, -15.45102521777153, -16.947622686624527, -13.47054873406887, -7.575796350836754, -10.139847725629807, -18.143433034420013, -15.825319528579712, -15.103325217962265, -10.029901802539825, -11.759584084153175, -14.13789626955986, -16.294447362422943, -12.308265030384064, -15.121930658817291, -10.096389278769493, -14.293608203530312, -16.370383262634277, -12.148373827338219, -13.609916716814041, -12.265080899000168, -15.183336794376373, -14.931849047541618, -16.283467546105385, -11.193977668881416, -11.608402073383331, -15.857028365135193, -14.524609327316284, -12.754507035017014, -12.994361191987991, -15.611886069178581, -18.049285605549812, -14.826013579964638, -10.781913429498672, -20.47219580411911, -17.289975598454475, -17.34315687417984, -14.269715487957, -0.2739195103097669]
Jackie|,|[-2.5737134218215942, -4.938007235527039, -4.343232914805412, -0.6410659849643707, 2.9648746252059937, -3.038750797510147, -1.6197441965341568, -5.350231200456619, -1.885263815522194, -1.6270383894443512, -3.0155870616436005, -2.549894541501999, -3.0155910551548004, -4.756352543830872, -3.660647451877594, -2.347664952278137, -4.181062236428261, -3.280986577272415, -2.4028041660785675, -3.3867248594760895, -3.996361657977104, -6.772802770137787, -6.625866636633873, -1.9615725427865982, -3.0549668967723846, -2.5701405107975006, -2.593961238861084, -3.338494062423706, -4.107174038887024, -3.797711342573166, -5.482250660657883, -3.499311089515686, -5.952358514070511, -2.5620613545179367, -7.376194715499878, -5.994102701544762, -2.9208315014839172, -4.319249182939529, -5.90828064084053, -5.728053450584412, -2.3417884707450867, -4.417453899979591, -3.660835385322571, -6.847906947135925, -4.170250654220581, -0.6666415482759476, -5.838304579257965, -1.444311946630478, -3.6878126859664917, -0.18961127315931778]
Margaret|,|[-9.4185471534729, -9.201413631439209, -9.745715916156769, -14.873441398143768, -14.721959248185158, -10.20511181652546, -9.50771826505661, -3.8538691252470016, -11.111909940838814, -13.910588711500168, -13.426200777292252, -8.1267791390419, -1.9180834591388702, -6.38482940196991, -11.168984413146973, -7.983639597892761, -0.5107097178697586, -4.122719556093216, -5.909348785877228, -8.04279512166977, -10.02274663746357, -6.956016421318054, -7.377576440572739, -13.488721311092377, -10.56205877661705, -13.344085693359375, -11.70138931274414, -13.135491997003555, -10.274537473917007, -9.918689802289009, -6.893751412630081, -12.756664663553238, -7.3667300045490265, -13.280173972249031, -11.11878177523613, -10.630651384592056, -5.656915336847305, -6.828382104635239, -6.98655366897583, -7.991507977247238, -14.044071525335312, -7.0649994015693665, -8.374910414218903, -12.878323256969452, -13.852944612503052, -7.7329012751579285, -4.895979285240173, -14.301400363445282, -13.671176955103874, -0.19599517551719542]
Mr Nobody|,|[-5.233849823474884, -6.166893243789673, -7.028390467166901, -6.405515938997269, -5.348306596279144, -1.2281703501939774, -2.188292443752289, -4.26755303144455, -4.950926139950752, -3.1191883087158203, -4.201133221387863, -6.619361981749535, -2.5425978899002075, -7.467754244804382, -0.14550885558128357, -5.381713837385178, -6.632659867405891, -4.770969986915588, -3.505059063434601, -8.093972399830818, -5.926822125911713, -4.06308588385582, -4.140951722860336, -4.100888669490814, -2.787196546792984, -5.151918828487396, -6.480528354644775, -3.4818082451820374, -5.440087750554085, -4.6923874616622925, -6.985494986176491, -1.0330743193626404, -3.0884859561920166, -4.2112301886081696, -7.157745897769928, -7.793489009141922, -6.745760977268219, -5.0324897319078445, -7.983690708875656, -2.6962274610996246, -3.547386944293976, -5.184947162866592, -0.9698363542556763, -6.840695291757584, -4.816401079297066, -3.3325340896844864, -8.482773810625076, -3.083720937371254, -5.896094053983688, -7.322174400091171, -0.22120485176246094]
Paranoid Park|,|[-3.778201535344124, 0.09709471464157104, -3.4513740241527557, -2.8702310919761658, 0.06449773907661438, -1.2753464877605438, -2.1487384736537933, -3.344743013381958, -2.2785495817661285, -3.380385100841522, -4.015746682882309, -4.371825188398361, -5.864814072847366, -3.7350286841392517, -4.843870639801025, -2.5473437309265137, -2.4703265726566315, -4.126207202672958, -0.8193723857402802, -3.5054659247398376, -5.448552459478378, -6.439389586448669, -3.798602968454361, -2.2997878789901733, 0.45280882716178894, -0.04766756296157837, -4.44246843457222, -2.6491997838020325, -4.721120208501816, -4.993873119354248, -5.1433670818805695, -2.733998864889145, -3.836459368467331, -5.355150371789932, -2.940368801355362, -4.624242961406708, -2.271540731191635, -4.052597939968109, -2.6698160469532013, -5.822975277900696, -3.250126987695694, -0.7736901938915253, -1.1483207941055298, -3.234995275735855, -4.031679302453995, -6.578735738992691, -5.743113547563553, -5.576668709516525, -4.890800565481186, -0.1975647581585445]
Paranormal Activity|,|[-5.87306210398674, -2.637599527835846, -3.4301467835903168, -3.0180806815624237, -6.6073664128780365, -2.385353237390518, -4.4498249888420105, -4.78812575340271, -1.7144185900688171, -4.658609628677368, -10.103226840496063, -8.177508056163788, -6.002261638641357, -5.251219809055328, -5.592750251293182, -7.166385263204575, -8.992162674665451, -7.725037336349487, -5.373365581035614, -6.793130964040756, -4.547574102878571, -5.715900659561157, -8.57264757156372, -6.251344531774521, -6.081004619598389, -6.985389739274979, -7.417241454124451, -9.998465538024902, -6.163544952869415, -3.7734486162662506, -7.510728180408478, -6.983036905527115, -5.904938161373138, -3.705256998538971, -3.0947277545928955, -7.316297084093094, -7.932386606931686, -6.0749527513980865, -7.152857542037964, -6.480334281921387, -8.264344841241837, -9.119301587343216, -7.246990293264389, -7.021435707807541, -6.592032492160797, -5.009686082601547, -7.999845862388611, -1.9979077875614166, -5.186175614595413, -7.638282090425491, -0.23207143028607455]
