0,0.6462585034013606,0.9125214723199003
1,0.5365853658536586,0.8706347123524086
2,0.5422535211267606,0.8765046421850302
3,0.5403225806451613,0.8883473470764882
4,0.5625,0.8973627434398997
5,0.5422535211267606,0.8765046421850302
6,0.5773809523809523,0.8928070136504273
7,0.5955882352941176,0.8945161540721639
8,0.5503875968992248,0.8771284819997515
9,0.18617021276595744,0.7164906605351297
10,0.5620437956204379,0.8828907037119337
11,0.5714285714285714,0.8867551028429264
12,0.6183206106870229,0.9013889825052162
13,0.6333333333333333,0.908842217466139
14,0.6470588235294118,0.9113884281752019
15,0.6119402985074627,0.9073934911906846
16,0.6111111111111112,0.9009064414673666
17,0.5838926174496645,0.8924772260942122
18,0.6611570247933884,0.9137235233713954
19,0.6519337016574586,0.9177045972658776
20,0.3562091503267974,0.8196519836193003
21,0.6115702479338843,0.8974672793322783
22,0.6549295774647887,0.914600013372368
23,0.6068965517241379,0.899653677735335
24,0.5702479338842975,0.8828797805785759
25,0.6438356164383562,0.9116479544110972
26,0.6033057851239669,0.8946302805254244
27,0.6686746987951807,0.9212718019473994
28,0.644927536231884,0.910981381627183
29,0.5974025974025974,0.8977230746388738
30,0.6097560975609756,0.8971992331748848
31,0.6111111111111112,0.8981704345253473
32,0.5367647058823529,0.873348431945787
33,0.6048387096774194,0.895692099055708
34,0.6040268456375839,0.8992521892139006
35,0.5666666666666667,0.8906241561570896
36,0.5524475524475524,0.8804321267333712
37,0.6482758620689655,0.9129069420660316
38,0.65,0.9100190790423958
39,0.6141732283464567,0.8993684077289886
40,0.5879120879120879,0.897929060326926
41,0.621301775147929,0.9072226585329984
42,0.5511111111111111,0.8899911758731656
43,0.5642857142857143,0.8842096369570686
44,0.5837837837837838,0.8968988674357213
45,0.6443298969072165,0.9165610750158881
46,0.5294117647058824,0.8784218005585189
47,0.6143790849673203,0.903160888428658
48,0.599009900990099,0.9034567996532353
49,0.599009900990099,0.9034567996532353
